Id,Regione,Titolo,Codice,Descrizione,Importo
IT-VENETO,Veneto,CONTRIBUTI E TRASFERIMENTI CORRENTI,2113,Contributi e trasferimenti correnti da IRCCS pubblici - Fondazioni IRCCS,47009.37
IT-VENETO,Veneto,CONTRIBUTI E TRASFERIMENTI CORRENTI,2114,Contributi e trasferimenti correnti dagli Istituti Zooprofilattici sperimentali,242213.34
IT-VENETO,Veneto,CONTRIBUTI E TRASFERIMENTI CORRENTI,2116,Contributi e trasferimenti correnti da Enti di previdenza,120084.63
IT-VENETO,Veneto,CONTRIBUTI E TRASFERIMENTI CORRENTI,2117,Contributi e trasferimenti correnti da Enti di ricerca,410335.4
IT-VENETO,Veneto,CONTRIBUTI E TRASFERIMENTI CORRENTI,2118,Contributi e trasferimenti correnti da Camere di commercio,123348.54
IT-VENETO,Veneto,CONTRIBUTI E TRASFERIMENTI CORRENTI,2121,Contributi e trasferimenti correnti da Universita',41100.2
IT-VENETO,Veneto,CONTRIBUTI E TRASFERIMENTI CORRENTI,2199,Contributi e trasferimenti correnti da altre Amministrazioni pubbliche,15511925.54
IT-VENETO,Veneto,CONTRIBUTI E TRASFERIMENTI CORRENTI,2201,Contributi e trasferimenti correnti da Imprese,9238560.28
IT-VENETO,Veneto,CONTRIBUTI E TRASFERIMENTI CORRENTI,2202,Donazioni da imprese,10113188.76
IT-VENETO,Veneto,CONTRIBUTI E TRASFERIMENTI CORRENTI,2203,Contributi e trasferimenti correnti da Famiglie,446.93
IT-VENETO,Veneto,CONTRIBUTI E TRASFERIMENTI CORRENTI,2204,Donazioni da famiglie,174162.8
IT-VENETO,Veneto,CONTRIBUTI E TRASFERIMENTI CORRENTI,2205,Contributi e trasferimenti correnti da Istituzioni sociali senza fine di lucro,204687.75
IT-VENETO,Veneto,CONTRIBUTI E TRASFERIMENTI CORRENTI,2206,Donazioni da istituzioni sociali senza fine di lucro,262823.99
IT-VENETO,Veneto,CONTRIBUTI E TRASFERIMENTI CORRENTI,2301,Contributi e trasferimenti correnti da Unione Europea,668680.16
IT-VENETO,Veneto,CONTRIBUTI E TRASFERIMENTI CORRENTI,2302,Contributi e trasferimenti correnti da altre istituzioni estere,146291.55
IT-VENETO,Veneto,CONTRIBUTI E TRASFERIMENTI CORRENTI,2303,Contributi e trasferimenti correnti da soggetti esteri privati,44467.96
IT-VENETO,Veneto,ALTRE ENTRATE CORRENTI,3101,Rimborsi assicurativi,2403346.59
IT-VENETO,Veneto,ALTRE ENTRATE CORRENTI,3102,Rimborsi spese per personale comandato,8368958.45
IT-VENETO,Veneto,ALTRE ENTRATE CORRENTI,3103,Rimborsi per l'acquisto di beni per conto di altre strutture sanitarie,9903754.99
IT-VENETO,Veneto,ALTRE ENTRATE CORRENTI,3104,Restituzione fondi economali,363145.39
IT-VENETO,Veneto,ALTRE ENTRATE CORRENTI,3105,Riscossioni IVA,2647807.88
IT-VENETO,Veneto,ALTRE ENTRATE CORRENTI,3106,Altri concorsi - recuperi e rimborsi,69194151.54
IT-VENETO,Veneto,ALTRE ENTRATE CORRENTI,3201,Fitti attivi,8902746.65
IT-VENETO,Veneto,ALTRE ENTRATE CORRENTI,3202,Interessi attivi,672521.79
IT-VENETO,Veneto,ALTRE ENTRATE CORRENTI,3203,Proventi finanziari,16260.81
IT-VENETO,Veneto,ALTRE ENTRATE CORRENTI,3204,Altri proventi,30822734.75
IT-VENETO,Veneto,ENTRATE DERIVANTI DA ALIENAZIONI DI BENI,4101,Alienazione di terreni e giacimenti,1953650.07
IT-VENETO,Veneto,ENTRATE DERIVANTI DA ALIENAZIONI DI BENI,4102,Alienazione di fabbricati,66350.74
IT-VENETO,Veneto,ENTRATE DERIVANTI DA ALIENAZIONI DI BENI,4103,Alienazione di Impianti e macchinari,115973.47
IT-VENETO,Veneto,ENTRATE DERIVANTI DA ALIENAZIONI DI BENI,4104,Alienazione di attrezzature sanitarie e  scientifiche,168111.03
IT-VENETO,Veneto,ENTRATE DERIVANTI DA ALIENAZIONI DI BENI,4105,Alienazione di altri beni materiali,26087.04
IT-VENETO,Veneto,ENTRATE DERIVANTI DA ALIENAZIONI DI BENI,4301,Alienazione di partecipazioni in altre imprese,405249.77
IT-VENETO,Veneto,CONTRIBUTI E TRASFERIMENTI IN C/CAPITALE,5101,Contributi e trasferimenti in c/capitale da Stato,22810722.45
IT-VENETO,Veneto,CONTRIBUTI E TRASFERIMENTI IN C/CAPITALE,5102,Contributi e trasferimenti da Regione e Prov. Autonoma per ripiani perdite,200169942.4
IT-VENETO,Veneto,CONTRIBUTI E TRASFERIMENTI IN C/CAPITALE,5103,Contributi e trasferimenti da Regione e Prov. Autonoma per finanziamenti di investimenti e fondo di dotazione,19874490.77
IT-VENETO,Veneto,CONTRIBUTI E TRASFERIMENTI IN C/CAPITALE,5104,Contributi e trasferimenti in c/capitale da province,912184.37
IT-VENETO,Veneto,CONTRIBUTI E TRASFERIMENTI IN C/CAPITALE,5106,Contributi e trasferimenti in c/capitale da comuni,927029.36
IT-VENETO,Veneto,CONTRIBUTI E TRASFERIMENTI IN C/CAPITALE,5201,Contributi e trasferimenti in c/capitale da Imprese,2848766.75
IT-VENETO,Veneto,CONTRIBUTI E TRASFERIMENTI IN C/CAPITALE,5202,Contributi e trasferimenti in c/capitale da Famiglie,40505.14
IT-VENETO,Veneto,CONTRIBUTI E TRASFERIMENTI IN C/CAPITALE,5203,Contributi e trasferimenti in c/capitale da Istituzioni sociali senza fine di lucro,6041390.18
IT-VENETO,Veneto,CONTRIBUTI E TRASFERIMENTI IN C/CAPITALE,5303,Contributi e trasferimenti in c/capitale da soggetti esteri privati,969
IT-VENETO,Veneto,OPERAZIONI FINANZIARIE,6100,Prelievi da conti bancari di deposito,374497.36
IT-VENETO,Veneto,OPERAZIONI FINANZIARIE,6200,Prelievi dai conti di tesoreria unica relativi alle gestioni stralcio e alla spesa in conto capitale,116899.04
IT-VENETO,Veneto,OPERAZIONI FINANZIARIE,6400,Depositi cauzionali,575036.18
IT-VENETO,Veneto,OPERAZIONI FINANZIARIE,6420,Riscossioni derivanti dalla chiusura di acconti e anticipazioni erogate dall'azienda,2075774.57
IT-VENETO,Veneto,OPERAZIONI FINANZIARIE,6430,Acconti erogati dalla Regione/Provincia autonoma,4123011.35
IT-VENETO,Veneto,OPERAZIONI FINANZIARIE,6450,Estinzione mandati provvisori per le spese di personale,14528591.07
IT-VENETO,Veneto,OPERAZIONI FINANZIARIE,6500,Altre operazioni finanziarie,193692892
IT-VENETO,Veneto,OPERAZIONI FINANZIARIE,6910,Ritenute erariali,210.74
IT-VENETO,Veneto,OPERAZIONI FINANZIARIE,6911,Ritenute previdenziali e assistenziali al personale,29.15
IT-VENETO,Veneto,ENTRATE DERIVANTI DA ACCENSIONE DI PRESTITI,7100,Anticipazioni di cassa,3405808186
IT-VENETO,Veneto,ENTRATE DERIVANTI DA ACCENSIONE DI PRESTITI,7300,Mutui e prestiti da altri soggetti,287801.01
IT-VENETO,Veneto,INCASSI DA REGOLARIZZARE,9998,Incassi da regolarizzare derivanti dalle anticipazioni di cassa (riscossioni codificate dal cassiere),1586833.04
IT-VENETO,Veneto,INCASSI DA REGOLARIZZARE,9999,Altri incassi da regolarizzare (riscossioni codificate dal cassiere),423979.34
